,frame_id,timer_sec,type,node_id,robot,x,y,z,length,width,height,heading_ang,heading_rad
0,0,1608793380.465634,VEHICLE,1,False,2071.669053627004,41642.54206963983,-4.288001340786986,4.365700821682163,2.011864490923071,0.0,0,0
1,0,1608793380.465634,VEHICLE,2,False,2059.465135158516,41647.83716927495,-4.254250474862996,4.139886054719932,1.9507685966854367,0.0,0,0
2,0,1608793380.465634,VEHICLE,3,False,2071.6826901394443,41656.946702567584,-3.987808715149032,4.235234442309151,2.0035803925059668,0.0,0,0
3,0,1608793380.465634,VEHICLE,4,False,2063.436809629302,41652.451586863775,-4.195390586931532,4.4311662192601,1.9516424627777595,0.0,0,0
4,0,1608793380.465634,VEHICLE,5,False,2069.7538418424383,41659.49235371148,-4.230638360410101,4.377605249650871,1.9720026624375735,0.0,0,0
5,0,1608793380.465634,VEHICLE,6,False,2055.051134464544,41642.914578464326,-4.309357847001559,4.263654437709655,2.0148280002611685,0.0,0,0
6,0,1608793380.465634,VEHICLE,7,False,2067.925742124543,41637.90288078294,-4.184856925865017,4.850532777216811,2.1617006667632457,0.0,0,0
7,0,1608793380.465634,VEHICLE,8,False,2063.2449985489507,41632.73164351749,-4.5513051671691445,4.60746528891567,2.0492362646186426,0.0,0,0
8,0,1608793380.465634,VEHICLE,9,False,2059.602539669468,41628.830422528525,-4.51619625339492,4.247520563785895,1.9427380996207166,0.0,0,0
9,0,1608793380.465634,VEHICLE,10,False,2055.9104083927405,41624.49911683731,-4.203901968000924,4.033376943771659,1.883220310890411,0.0,0,0
10,0,1608793380.465634,VEHICLE,11,False,2043.6728159163713,41633.614602985275,-4.356944692116133,4.164585061741705,1.925874465888085,0.0,0,0
11,0,1608793380.465634,VEHICLE,12,False,2051.6868292862996,41619.63441538123,-4.544760263079765,4.1597905918865195,1.900728322136019,0.0,0,0
12,0,1608793380.465634,VEHICLE,13,False,2040.3746632678658,41661.51322647437,-2.53368021986602,4.167533744428087,1.8766483496073885,0.0,0,0
13,0,1608793380.465634,VEHICLE,14,False,2036.3561753635715,41624.93461729481,-3.65587495006361,4.440343671372537,2.0298595348685597,0.0,0,0
14,0,1608793380.465634,VEHICLE,15,False,2048.4465842728655,41649.46595185703,-4.028511724832971,1.1757591965148422,0.6564920856429373,0.0,0,0
15,0,1608793380.465634,VEHICLE,16,False,2051.8889789570453,41654.175731326024,-4.015914120258843,1.052072191059453,0.5718583022733444,0.0,0,0
16,0,1608793380.465634,VEHICLE,17,False,2055.664589868092,41646.947551175675,-4.150818763010366,1.117602754652607,0.595357042982697,0.0,0,0
17,0,1608793380.465634,VEHICLE,18,False,2059.428632724132,41644.99362727195,-3.544202375065694,0.5940117216237624,0.6325678476559919,0.0,0,0
18,1,1608793380.565846,VEHICLE,1,False,2071.6649457513895,41642.54869008939,-4.311284099171147,4.354788272975003,1.9946228331028455,0.0,121.81889335286051,2.1261407801432504
19,1,1608793380.565846,VEHICLE,2,False,2059.417348145913,41647.82552935958,-4.288061347365627,4.1125478672765405,1.934980215875156,0.0,-166.31052849338693,-2.902666302941446
20,1,1608793380.565846,VEHICLE,3,False,2071.6562604741207,41657.08237063349,-3.892729457750299,4.427517825506085,1.9944953271629005,0.0,101.0237901422158,1.7631977608254563
21,1,1608793380.565846,VEHICLE,4,False,2063.3255916371418,41652.39268421478,-4.265235993853317,4.399207612932573,1.9572096735392255,0.0,-152.09366174110073,-2.6545351687967393
22,1,1608793380.565846,VEHICLE,5,False,2069.64133593633,41659.44793817112,-4.198284002431096,4.326868091713301,1.9542018739672609,0.0,-158.45668258042087,-2.7655908328158887
23,1,1608793380.565846,VEHICLE,6,False,2054.947748496929,41642.85321878866,-4.172152676738859,4.324998047306555,2.0456566269263257,0.0,-149.3108264463711,-2.605965530363
24,1,1608793380.565846,VEHICLE,7,False,2067.9109549310833,41637.908129363,-4.19687750172565,4.815505529420943,2.1338802725767003,0.0,160.4581438698164,2.800522922167052
25,1,1608793380.565846,VEHICLE,8,False,2063.2195563620035,41632.83496372813,-4.5378516731734235,4.561661823021833,2.0585686037518696,0.0,103.83362838511866,1.8122386896125633
26,1,1608793380.565846,VEHICLE,9,False,2059.5285412592625,41628.84041459877,-4.478278998324525,4.2721690909363055,1.929055309501461,0.0,172.30981476382058,3.0073736011302046
27,1,1608793380.565846,VEHICLE,10,False,2056.091937348319,41624.37222716979,-4.16548882751865,4.177060583211759,1.9112531228610783,0.0,-34.95374525941621,-0.6100579406801724
28,1,1608793380.565846,VEHICLE,11,False,2043.649440410318,41633.55819168241,-4.289143946851908,4.160889433947838,1.9272808259749046,0.0,-112.50795744076626,-1.9636342920350245
29,1,1608793380.565846,VEHICLE,14,False,2036.5349835115815,41624.864018717446,-3.663587333594891,4.667666572950263,2.086715837810236,0.0,-21.545526202643867,-0.3760403713108465
30,1,1608793380.565846,VEHICLE,15,False,2047.922041790182,41649.995761561375,-4.105776227063286,1.1833306716352965,0.5840219474572658,0.0,134.7137701577059,2.351198837026849
31,1,1608793380.565846,VEHICLE,18,False,2059.460928348067,41644.97009027548,-3.546935732365784,0.615192977945682,0.594193295083698,0.0,-36.084502794924425,-0.6297933827165274
32,1,1608793380.565846,VEHICLE,19,False,2044.8922843239623,41645.71207842426,-4.122085748149734,1.2222957839046276,0.6351016165550905,0.0,0,0
33,1,1608793380.565846,VEHICLE,20,False,2038.740226870493,41626.09340787622,-3.813519534509786,0.49264528946621544,0.6229326843325738,0.0,0,0
