,frame_id,timer_sec,type,node_id,robot,x,y,z,length,width,height,heading_ang,heading_rad
96,130,1608793453.718257,VEHICLE,57,False,2086.6926417148284,41667.68131725923,-3.9590197317837115,4.2760305634319495,1.9167970145809836,0.0,40.91069178755902,0.7140262709615094
97,130,1608793453.718257,VEHICLE,58,False,2086.4872515638385,41666.78678476398,-3.5354060074211877,1.1500527431287093,0.66215243615579,0.0,0,0
98,131,1608793454.220418,VEHICLE,57,False,2089.251496003117,41670.40145009888,-3.9287825025070635,4.3425749679947865,1.951266904712936,0.0,46.74990140263671,0.8159397044587259
99,141,1608793459.917605,VEHICLE,66,False,2059.4194692480437,41641.04963617187,-4.072420112673732,4.799728580539611,2.0588999499393106,0.0,0,0
100,142,1608793460.467088,VEHICLE,66,False,2058.459816569325,41639.7250345612,-4.180740026009818,4.87570921816845,2.095662120571162,0.0,-125.9227285771945,-2.1977662167671985
101,143,1608793460.967571,VEHICLE,66,False,2057.708723514503,41638.745294108965,-4.187364836949521,4.658333775046179,2.0758331997746877,0.0,-127.47465867954244,-2.2248525068139826
102,144,1608793461.566993,VEHICLE,66,False,2056.6942223653637,41637.53192852379,-4.134146758125484,4.518759530963939,2.065392089368663,0.0,-129.89916753663834,-2.267168169114071
103,145,1608793462.166672,VEHICLE,66,False,2055.645652360756,41636.31592379601,-4.1398573625643795,4.529775078217435,2.0898950063106914,0.0,-130.77144484393244,-2.2823922801167833
104,146,1608793462.669868,VEHICLE,66,False,2054.732017466339,41635.30868155451,-4.049602193069979,4.536560925286938,2.0858162147759858,0.0,-132.2100941141294,-2.3075014466631334
105,147,1608793463.266825,VEHICLE,66,False,2053.7901174117414,41634.27204821965,-4.089800704113492,4.534462509672812,2.0961831822903156,0.0,-132.2587397209913,-2.3083504726695043
106,148,1608793463.769036,VEHICLE,66,False,2052.9105741020867,41633.231011702745,-4.0960786084206635,4.619056454644205,2.1128192928254292,0.0,-130.19355356208916,-2.2723061745300477
107,149,1608793464.41979,VEHICLE,66,False,2051.9180749192633,41632.07381676997,-4.0835881627216075,4.4788094807218926,2.091268419865952,0.0,-130.61892394003215,-2.2797302881656054
108,150,1608793464.968212,VEHICLE,66,False,2050.8525518165966,41630.83497595631,-4.1595782902532275,4.523844466759423,2.096054893595993,0.0,-130.6987213191932,-2.281123015166428
109,151,1608793465.468496,VEHICLE,66,False,2049.8351461585794,41629.614783228455,-4.184383905972585,4.523693934396532,2.0945441805219716,0.0,-129.82159551878712,-2.2658142819951514
110,152,1608793466.069058,VEHICLE,66,False,2048.749527387057,41628.4185203208,-4.249022703768427,4.643570784935697,2.0915419391555847,0.0,-132.22400996158808,-2.307744324019493
111,153,1608793466.668249,VEHICLE,66,False,2047.631101139897,41627.147549231944,-4.258487515772073,4.636476787516329,2.1276155728480544,0.0,-131.34705794298137,-2.2924386239127954
112,154,1608793467.169,VEHICLE,66,False,2046.767417147004,41626.11875730504,-4.283710332514763,4.581816827400457,2.1223489981031727,0.0,-130.0138890170674,-2.2691704366703203
113,154,1608793467.169,VEHICLE,80,False,2046.724306653033,41626.04125565209,-4.241494188473131,4.6235115176262545,2.1155292537423884,0.0,0,0
114,154,1608793467.169,VEHICLE,81,False,2046.724306653033,41626.04125565209,-4.241494188473131,4.6235115176262545,2.1155292537423884,0.0,0,0
115,155,1608793467.670135,VEHICLE,66,False,2045.9133541927076,41625.10155264622,-4.268490191922744,4.622667359200729,2.0785336649956045,0.0,-130.01741164719178,-2.2692319181643206
116,156,1608793468.266809,VEHICLE,66,False,2044.7786629815737,41623.74673104114,-4.2173474029513915,4.569731940241342,2.0789572049711125,0.0,-129.9468728178875,-2.2680007833424587
117,157,1608793468.916807,VEHICLE,66,False,2043.7596176502998,41622.5389295523,-4.276992659626079,4.69959903132725,2.1098722442825046,0.0,-130.1549694714962,-2.271632755110313
118,158,1608793469.416906,VEHICLE,66,False,2042.921250833862,41621.54565192198,-4.304757603428892,4.731140505758349,2.098256444531913,0.0,-130.16572998278858,-2.2718205614615625
119,159,1608793469.920696,VEHICLE,92,False,2041.9223084722883,41620.3350429622,-4.274060592192568,4.613356568035146,2.1113940228252996,0.0,0,0
120,160,1608793470.469965,VEHICLE,92,False,2041.132043468841,41619.387068246986,-4.267089682908329,4.544444298919164,2.08832817572551,0.0,-129.81577373390314,-2.265712672680583
121,160,1608793470.469965,VEHICLE,93,False,2041.1670098764841,41619.43465940705,-4.291351466030084,4.595980120869525,2.0859757033393267,0.0,0,0
122,160,1608793470.469965,VEHICLE,94,False,2041.1380785469908,41619.38942490892,-4.267221206425841,4.546975035956604,2.0885411440414727,0.0,0,0
123,160,1608793470.469965,VEHICLE,95,False,2041.1380785469908,41619.38942490892,-4.267221206425841,4.546975035956604,2.0885411440414727,0.0,0,0
124,160,1608793470.469965,VEHICLE,96,False,2041.1642142771111,41619.430114961164,-4.291393535006382,4.599570709013376,2.0839999742190387,0.0,0,0
125,161,1608793471.0669,VEHICLE,92,False,2040.3608669272771,41618.5364799438,-4.2353536597113015,4.558854320389377,2.0731221063168634,0.0,-132.19667894457575,-2.3072673077847092
126,162,1608793471.569338,VEHICLE,92,False,2039.4423865768645,41617.448994080434,-4.2487333755092624,4.638457723579883,2.0925627043063693,0.0,-130.18412226596132,-2.272141567359886
127,162,1608793471.569338,VEHICLE,97,False,2018.5654238954855,41594.32362392129,-4.671596974009383,4.1966755228994606,1.9936327370538578,0.0,0,0
128,163,1608793472.118543,VEHICLE,92,False,2038.783374126691,41616.69188561213,-4.327059085967609,4.631246334430287,2.099229698395767,0.0,-131.03739790325636,-2.2870340366577375
129,163,1608793472.118543,VEHICLE,97,False,2018.8311695881148,41594.462950533954,-4.345736340128222,4.261853058465863,2.0712865696592866,0.0,27.667370884042196,0.4828867172969506
130,164,1608793472.667874,VEHICLE,92,False,2037.830606451395,41615.55246677287,-4.283455367701306,4.615743184528756,2.079227496659058,0.0,-129.9019428206385,-2.2672166069575517
131,164,1608793472.667874,VEHICLE,97,False,2018.5960614329244,41594.23352864987,-4.376027322928748,4.1747384520298,1.9943318733322355,0.0,-135.7013175401628,-2.368434790370173
132,165,1608793473.319528,VEHICLE,92,False,2037.1342014732966,41614.69439402786,-4.288314624295509,4.6057737544329,2.0839904435276972,0.0,-129.0625079198924,-2.25256570408338
133,165,1608793473.319528,VEHICLE,102,False,2018.8722038819694,41594.20713071485,-4.386960977646401,4.126903986958767,2.014000615954854,0.0,0,0
134,166,1608793473.86859,VEHICLE,92,False,2036.2806150336182,41613.79068087149,-4.297368640127128,4.557672006064109,2.0669568503646363,0.0,-133.36608923749364,-2.327677367702838
135,166,1608793473.86859,VEHICLE,109,False,2018.7762785157308,41594.0782201459,-4.336901192019038,4.144606722086182,2.02046199377288,0.0,0,0
136,167,1608793474.416916,VEHICLE,92,False,2035.6403023969233,41613.07693795352,-4.3297342256131,4.60318408685845,2.092309632273121,0.0,-131.8958968353633,-2.3020176696478587
137,167,1608793474.416916,VEHICLE,109,False,2018.6622520313545,41594.24443141802,-4.452890683939583,4.129713443740565,2.0401882854231115,0.0,124.45142381781369,2.1720871044157404
138,168,1608793474.917016,VEHICLE,92,False,2034.8957327933058,41612.21920933446,-4.349389909344788,4.654495731892583,2.0895369542073268,0.0,-130.9603106597638,-2.285688610447506
139,168,1608793474.917016,VEHICLE,117,False,2018.8445104771558,41594.128550290116,-4.462126455788708,4.0591322525493725,2.0160854365150005,0.0,0,0
140,169,1608793475.419341,VEHICLE,92,False,2034.2263956774204,41611.42664689722,-4.321865706159512,4.571082120427089,2.1009693111032317,0.0,-130.1818573318796,-2.2721020368028193
141,169,1608793475.419341,VEHICLE,117,False,2018.9081760968188,41594.23167750707,-4.469156282515144,4.147950639519784,2.067395187540571,0.0,58.310879190676545,1.017716831609952
142,170,1608793475.967954,VEHICLE,92,False,2033.362843654722,41610.48555615649,-4.347374190847376,4.561392057696412,2.0971087741017853,0.0,-132.53972888384357,-2.3132546587236993
143,170,1608793475.967954,VEHICLE,119,False,2018.8518760471652,41594.11289348123,-4.526224425115437,4.2018946084304,2.0001394383096223,0.0,0,0
144,171,1608793476.518364,VEHICLE,92,False,2032.638361155499,41609.69481727215,-4.356060261813797,4.636218753223536,2.096666722587759,0.0,-132.4962111093074,-2.3124951302749026
145,171,1608793476.518364,VEHICLE,119,False,2018.822063583045,41594.35256994384,-4.380667247890563,4.233024203949245,2.0774200279422215,0.0,97.09039127520336,1.6945469998018745
146,172,1608793477.117009,VEHICLE,92,False,2031.8154307675993,41608.717040552416,-4.389916977399015,4.724656417236025,2.121227519533357,0.0,-130.08511444397664,-2.270413554881025
147,172,1608793477.117009,VEHICLE,119,False,2018.8711469988623,41594.37892986243,-4.409165529166575,4.051698897679575,2.048181103305548,0.0,28.237723134821604,0.49284124196921164
148,173,1608793477.720188,VEHICLE,92,False,2030.9691382222104,41607.692982365865,-4.346985399425912,4.677921031318089,2.087062592793409,0.0,-129.57068825084926,-2.261435124052452
149,173,1608793477.720188,VEHICLE,119,False,2018.8604525508329,41594.233416737734,-4.446672674182652,4.1211297816828125,2.0739760745438742,0.0,-94.20338064916078,-1.6441591588373687
150,174,1608793478.270299,VEHICLE,92,False,2030.2340456332142,41606.821479250975,-4.3656341947232145,4.616127406268652,2.0753037410486526,0.0,-130.1468520349258,-2.271491079115337
151,174,1608793478.270299,VEHICLE,119,False,2018.8729082975876,41594.12800720168,-4.393804195151812,4.200130389759677,2.0778491848650753,0.0,-83.26087873450065,-1.453176472020766
152,175,1608793478.817354,VEHICLE,92,False,2029.5097335861606,41605.865489554206,-4.401574777492817,4.618826558385502,2.112142620142908,0.0,-127.1496349813354,-2.2191797731332614
153,175,1608793478.817354,VEHICLE,120,False,2018.9051691891327,41594.15182830108,-4.404477453976777,4.282368680774081,2.057798081837665,0.0,0,0
154,176,1608793479.321009,VEHICLE,92,False,2028.6444117799167,41604.76443303922,-4.403769693411616,4.657005308718985,2.121896018932671,0.0,-128.1638530346147,-2.2368812174961525
155,176,1608793479.321009,VEHICLE,122,False,2018.81102728262,41593.89304802531,-4.355147810101785,4.232838522783588,2.0372585189837586,0.0,0,0
156,176,1608793479.321009,VEHICLE,124,False,2028.7236339956105,41604.91640815684,-4.380131096343838,4.550187936284375,2.1134643031933984,0.0,0,0
157,176,1608793479.321009,VEHICLE,125,False,2018.8233328601127,41594.06658841084,-4.404904926988163,4.1399890210854755,2.07255802278753,0.0,0,0
158,176,1608793479.321009,VEHICLE,126,False,2028.7236339956105,41604.91640815684,-4.380131096343838,4.550187936284375,2.1134643031933984,0.0,0,0
159,176,1608793479.321009,VEHICLE,127,False,2018.8233328601127,41594.06658841084,-4.404904926988163,4.1399890210854755,2.07255802278753,0.0,0,0
160,176,1608793479.321009,VEHICLE,128,False,2028.7236339956105,41604.91640815684,-4.380131096343838,4.550187936284375,2.1134643031933984,0.0,0,0
161,176,1608793479.321009,VEHICLE,129,False,2018.8233328601127,41594.06658841084,-4.404904926988163,4.1399890210854755,2.07255802278753,0.0,0,0
162,177,1608793479.867416,VEHICLE,92,False,2028.0909110713715,41603.99419866562,-4.431835143560283,4.599131551327064,2.118900589146084,0.0,-125.70152880542287,-2.1939055524451234
163,177,1608793479.867416,VEHICLE,132,False,2018.8252522109985,41594.05997664066,-4.369851475014749,4.249371744396087,2.0675771655396677,0.0,0,0
164,178,1608793480.417907,VEHICLE,92,False,2027.6533226323402,41603.14941109107,-4.398455608043788,4.710963398592651,2.1478506181727552,0.0,-117.3835403617642,-2.048729266960441
165,178,1608793480.417907,VEHICLE,132,False,2018.8535693677195,41594.237765642196,-4.44431963637458,4.296768134766093,2.078565743800515,0.0,80.95028884389286,1.4128490707663646
